วันที่,day_name,day_type,is_holiday,holiday_subject,รถไฟฟ้า ARL,รถไฟฟ้า BTS,รถไฟฟ้าสายสีชมพู,รถไฟฟ้าสายสีน้ำเงิน,รถไฟฟ้าสายสีม่วง,รถไฟฟ้าสายสีเหลือง,รถไฟฟ้าสายสีแดง,rain_average,day_of_week,is_weekend,month,rain
2020-07-20,วันจันทร์,1,normal,normal,39648.0,546200.0,,268111.0,41521.0,,,9.133333333333333,0,0,7,1
2020-07-21,วันอังคาร,1,normal,normal,38152.0,558300.0,,275009.0,41071.0,,,13.955555555555556,1,0,7,1
2020-07-22,วันพุธ,1,normal,normal,40736.0,565600.0,,278795.0,41053.0,,,5.088888888888889,2,0,7,1
2020-07-23,วันพหัสบดี,1,normal,normal,42200.0,572400.0,,280210.0,40724.0,,,5.822222222222222,3,0,7,1
2020-07-24,วันศุกร์,1,normal,normal,43481.0,644000.0,,312723.0,47291.0,,,17.555555555555557,4,0,7,1
2020-07-25,วันเสาร์,0,normal,normal,27874.0,362400.0,,166082.0,24395.0,,,13.511111111111113,5,1,7,1
2020-07-26,วันอาทิตย์,0,normal,normal,22277.0,296400.0,,139269.0,20008.0,,,0.4222222222222223,6,1,7,0
2020-07-27,วันจันทร์,0,holiday,วันหยุดชดเชย,22710.0,292700.0,,137019.0,18936.0,,,12.4,0,0,7,1
2020-07-28,วันอังคาร,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,22235.0,286900.0,,131060.0,19097.0,,,4.022222222222222,1,0,7,0
2020-07-29,วันพุธ,1,normal,normal,44475.0,585100.0,,289672.0,43091.0,,,3.555555555555556,2,0,7,0
2020-07-30,วันพหัสบดี,1,normal,normal,43435.0,591400.0,,291640.0,42151.0,,,0.0,3,0,7,0
2020-07-31,วันศุกร์,1,normal,normal,45868.0,638200.0,,309820.0,44650.0,,,0.6444444444444445,4,0,7,0
2020-08-01,วันเสาร์,0,normal,normal,31002.0,428100.0,,194020.0,28329.0,,,0.0,5,1,8,0
2020-08-02,วันอาทิตย์,0,normal,normal,27628.0,360753.0,,161912.0,23276.0,,,1.1111111111111114,6,1,8,0
2020-08-03,วันจันทร์,1,normal,normal,45508.0,590640.0,,287603.0,44057.0,,,0.4222222222222223,0,0,8,0
2020-08-04,วันอังคาร,1,normal,normal,45233.0,603889.0,,296686.0,44148.0,,,19.08888888888889,1,0,8,1
2020-08-05,วันพุธ,1,normal,normal,45438.0,608648.0,,301206.0,44440.0,,,0.0222222222222222,2,0,8,0
2020-08-06,วันพหัสบดี,1,normal,normal,46171.0,607322.0,,298682.0,43401.0,,,2.488888888888889,3,0,8,0
2020-08-07,วันศุกร์,1,normal,normal,49564.0,647609.0,,315157.0,45850.0,,,10.644444444444446,4,0,8,1
2020-08-08,วันเสาร์,0,normal,normal,31733.0,435342.0,,198518.0,27634.0,,,6.222222222222223,5,1,8,1
2020-08-09,วันอาทิตย์,0,normal,normal,26700.0,347950.0,,157253.0,22395.0,,,0.0666666666666666,6,1,8,0
2020-08-10,วันจันทร์,1,normal,normal,45618.0,585074.0,,292668.0,43413.0,,,0.0666666666666666,0,0,8,0
2020-08-11,วันอังคาร,1,normal,normal,46610.0,615552.0,,307372.0,44619.0,,,0.1777777777777777,1,0,8,0
2020-08-12,วันพุธ,0,holiday,วันแม่,22663.0,319780.0,,142537.0,20473.0,,,8.888888888888891,2,0,8,1
2020-08-13,วันพหัสบดี,1,normal,normal,43722.0,607719.0,,302083.0,45874.0,,,24.08888888888889,3,0,8,1
2020-08-14,วันศุกร์,1,normal,normal,49636.0,642004.0,,318270.0,47703.0,,,22.066666666666663,4,0,8,1
2020-08-15,วันเสาร์,0,normal,normal,30602.0,412293.0,,185564.0,27109.0,,,1.1555555555555557,5,1,8,0
2020-08-16,วันอาทิตย์,0,normal,normal,28431.0,348424.0,,179104.0,22781.0,,,1.1777777777777778,6,1,8,0
2020-08-17,วันจันทร์,1,normal,normal,48134.0,606629.0,,305991.0,46190.0,,,5.466666666666667,0,0,8,1
2020-08-18,วันอังคาร,1,normal,normal,47117.0,627423.0,,317151.0,46401.0,,,8.266666666666666,1,0,8,1
2020-08-19,วันพุธ,1,normal,normal,46939.0,631837.0,,318234.0,46389.0,,,2.955555555555556,2,0,8,0
2020-08-20,วันพหัสบดี,1,normal,normal,47615.0,638049.0,,318499.0,46019.0,,,0.0,3,0,8,0
2020-08-21,วันศุกร์,1,normal,normal,50807.0,670610.0,,328487.0,48361.0,,,3.622222222222222,4,0,8,0
2020-08-22,วันเสาร์,0,normal,normal,31527.0,430457.0,,198987.0,28200.0,,,9.288888888888886,5,1,8,1
2020-08-23,วันอาทิตย์,0,normal,normal,26488.0,335758.0,,151886.0,21824.0,,,7.533333333333333,6,1,8,1
2020-08-24,วันจันทร์,1,normal,normal,46630.0,609331.0,,307083.0,46357.0,,,0.0,0,0,8,0
2020-08-25,วันอังคาร,1,normal,normal,47340.0,628284.0,,319367.0,46912.0,,,0.0,1,0,8,0
2020-08-26,วันพุธ,1,normal,normal,47324.0,633111.0,,320468.0,46557.0,,,0.0,2,0,8,0
2020-08-27,วันพหัสบดี,1,normal,normal,48576.0,637266.0,,321731.0,47050.0,,,0.0,3,0,8,0
2020-08-28,วันศุกร์,1,normal,normal,47713.0,699297.0,,344293.0,50640.0,,,25.155555555555555,4,0,8,1
2020-08-29,วันเสาร์,0,normal,normal,32889.0,445830.0,,211067.0,29621.0,,,0.2888888888888889,5,1,8,0
2020-08-30,วันอาทิตย์,0,normal,normal,27290.0,353882.0,,158822.0,23123.0,,,11.155555555555557,6,1,8,1
2020-08-31,วันจันทร์,1,normal,normal,49731.0,646789.0,,322697.0,48130.0,,,0.0,0,0,8,0
2020-09-01,วันอังคาร,1,normal,normal,50645.0,663348.0,,338622.0,50816.0,,,3.511111111111111,1,0,9,0
2020-09-02,วันพุธ,1,normal,normal,49328.0,633006.0,,326332.0,48380.0,,,1.711111111111111,2,0,9,0
2020-09-03,วันพหัสบดี,1,normal,normal,55463.0,713070.0,,355088.0,53536.0,,,4.0,3,0,9,0
2020-09-04,วันศุกร์,0,holiday,วันหยุดชดเชย,32846.0,424067.0,,193763.0,26962.0,,,4.7333333333333325,4,0,9,0
2020-09-05,วันเสาร์,0,normal,normal,29802.0,383179.0,,176122.0,23885.0,,,18.15555555555555,5,1,9,1
2020-09-06,วันอาทิตย์,0,normal,normal,27080.0,352456.0,,163665.0,22635.0,,,6.4444444444444455,6,1,9,1
2020-09-07,วันจันทร์,0,holiday,วันหยุดชดเชย,28899.0,339204.0,,155707.0,23077.0,,,0.1333333333333333,0,0,9,0
2020-09-08,วันอังคาร,1,normal,normal,51046.0,652311.0,,328298.0,50820.0,,,1.2,1,0,9,0
2020-09-09,วันพุธ,1,normal,normal,50305.0,659290.0,,334605.0,49414.0,,,11.577777777777776,2,0,9,1
2020-09-10,วันพหัสบดี,1,normal,normal,50832.0,658677.0,,338753.0,50467.0,,,4.355555555555555,3,0,9,0
2020-09-11,วันศุกร์,1,normal,normal,52810.0,699013.0,,347750.0,50695.0,,,0.0,4,0,9,0
2020-09-12,วันเสาร์,0,normal,normal,34865.0,445065.0,,213176.0,29632.0,,,2.7111111111111112,5,1,9,0
2020-09-13,วันอาทิตย์,0,normal,normal,30245.0,353850.0,,170979.0,23815.0,,,0.7555555555555555,6,1,9,0
2020-09-14,วันจันทร์,1,normal,normal,50163.0,633052.0,,315832.0,48665.0,,,11.311111111111112,0,0,9,1
2020-09-15,วันอังคาร,1,normal,normal,49760.0,650334.0,,326669.0,49244.0,,,3.688888888888889,1,0,9,0
2020-09-16,วันพุธ,1,normal,normal,49660.0,652534.0,,330446.0,49499.0,,,0.0,2,0,9,0
2020-09-17,วันพหัสบดี,1,normal,normal,49730.0,652411.0,,329015.0,48939.0,,,1.4666666666666666,3,0,9,0
2020-09-18,วันศุกร์,1,normal,normal,52759.0,690166.0,,342444.0,51107.0,,,5.4,4,0,9,1
2020-09-19,วันเสาร์,0,normal,normal,32296.0,419786.0,,211087.0,28853.0,,,1.955555555555556,5,1,9,0
2020-09-20,วันอาทิตย์,0,normal,normal,25872.0,332865.0,,147485.0,23194.0,,,1.688888888888889,6,1,9,0
2020-09-21,วันจันทร์,1,normal,normal,49813.0,626897.0,,314849.0,49150.0,,,11.555555555555555,0,0,9,1
2020-09-22,วันอังคาร,1,normal,normal,49527.0,659065.0,,333224.0,50181.0,,,6.933333333333334,1,0,9,1
2020-09-23,วันพุธ,1,normal,normal,51682.0,673462.0,,344218.0,51776.0,,,19.75555555555556,2,0,9,1
2020-09-24,วันพหัสบดี,1,normal,normal,50541.0,659477.0,,334911.0,50523.0,,,7.822222222222221,3,0,9,1
2020-09-25,วันศุกร์,1,normal,normal,55052.0,714417.0,,349910.0,51197.0,,,0.0222222222222222,4,0,9,0
2020-09-26,วันเสาร์,0,normal,normal,47081.0,492223.0,,223024.0,31540.0,,,0.0,5,1,9,0
2020-09-27,วันอาทิตย์,0,normal,normal,38691.0,391337.0,,181970.0,26997.0,,,33.24444444444444,6,1,9,1
2020-09-28,วันจันทร์,1,normal,normal,51725.0,658535.0,,324580.0,49420.0,,,21.466666666666665,0,0,9,1
2020-09-29,วันอังคาร,1,normal,normal,48777.0,661334.0,,334944.0,49943.0,,,12.666666666666666,1,0,9,1
2020-09-30,วันพุธ,1,normal,normal,52621.0,687990.0,,344921.0,50103.0,,,0.1333333333333333,2,0,9,0
2020-10-01,วันพหัสบดี,1,normal,normal,52822.0,696766.0,,348615.0,49787.0,,,10.888888888888893,3,0,10,1
2020-10-02,วันศุกร์,1,normal,normal,58284.0,752827.0,,375988.0,56103.0,,,34.35555555555556,4,0,10,1
2020-10-03,วันเสาร์,0,normal,normal,35278.0,471977.0,,211353.0,31555.0,,,32.71111111111111,5,1,10,1
2020-10-04,วันอาทิตย์,0,normal,normal,30711.0,394542.0,,173550.0,25698.0,,,4.266666666666668,6,1,10,0
2020-10-05,วันจันทร์,1,normal,normal,52542.0,661455.0,,331125.0,50379.0,,,1.7555555555555555,0,0,10,0
2020-10-06,วันอังคาร,1,normal,normal,51430.0,666040.0,,336807.0,50863.0,,,5.822222222222222,1,0,10,1
2020-10-07,วันพุธ,1,normal,normal,51397.0,691608.0,,336873.0,50735.0,,,0.4,2,0,10,0
2020-10-08,วันพหัสบดี,1,normal,normal,52733.0,679383.0,,332111.0,50566.0,,,19.68888888888889,3,0,10,1
2020-10-09,วันศุกร์,1,normal,normal,56734.0,741991.0,,354228.0,51885.0,,,7.822222222222221,4,0,10,1
2020-10-10,วันเสาร์,0,normal,normal,35021.0,482242.0,,201305.0,31445.0,,,9.533333333333337,5,1,10,1
2020-10-11,วันอาทิตย์,0,normal,normal,28063.0,376250.0,,152700.0,22882.0,,,0.4888888888888889,6,1,10,0
2020-10-12,วันจันทร์,1,normal,normal,46382.0,658348.0,,305237.0,45845.0,,,5.822222222222223,0,0,10,1
2020-10-13,วันอังคาร,0,holiday,วันนวมินทรมหาราช,27030.0,373246.0,,158661.0,22294.0,,,14.466666666666663,1,0,10,1
2020-10-14,วันพุธ,1,normal,normal,52685.0,687206.0,,349070.0,51137.0,,,0.2444444444444444,2,0,10,0
2020-10-15,วันพหัสบดี,1,normal,normal,56161.0,739049.0,,356819.0,51994.0,,,2.311111111111112,3,0,10,0
2020-10-16,วันศุกร์,1,normal,normal,58794.0,704531.0,,386290.0,53762.0,,,60.44444444444444,4,0,10,1
2020-10-17,วันเสาร์,0,normal,normal,19653.0,203981.0,,66797.0,11388.0,,,25.666666666666668,5,1,10,1
2020-10-18,วันอาทิตย์,0,normal,normal,23697.0,220012.0,,99998.0,18039.0,,,0.4444444444444444,6,1,10,0
2020-10-19,วันจันทร์,1,normal,normal,47768.0,578798.0,,300221.0,47837.0,,,0.2222222222222222,0,0,10,0
2020-10-20,วันอังคาร,1,normal,normal,48337.0,596304.0,,315661.0,47736.0,,,0.0888888888888888,1,0,10,0
2020-10-21,วันพุธ,1,normal,normal,48547.0,605986.0,,325621.0,48581.0,,,0.0,2,0,10,0
2020-10-22,วันพหัสบดี,1,normal,normal,52123.0,633771.0,,329472.0,49485.0,,,0.0,3,0,10,0
2020-10-23,วันศุกร์,0,holiday,วันปิยมหาราช,27830.0,342902.0,,171131.0,24165.0,,,0.0,4,0,10,0
2020-10-24,วันเสาร์,0,normal,normal,29254.0,356079.0,,181852.0,25292.0,,,0.0,5,1,10,0
2020-10-25,วันอาทิตย์,0,normal,normal,28545.0,316169.0,,144848.0,21837.0,,,0.0,6,1,10,0
2020-10-26,วันจันทร์,1,normal,normal,50775.0,619991.0,,324022.0,48221.0,,,0.0666666666666666,0,0,10,0
2020-10-27,วันอังคาร,1,normal,normal,50587.0,629504.0,,321268.0,47520.0,,,0.0,1,0,10,0
2020-10-28,วันพุธ,1,normal,normal,49933.0,642830.0,,328537.0,47906.0,,,0.0,2,0,10,0
2020-10-29,วันพหัสบดี,1,normal,normal,50894.0,638442.0,,326600.0,47936.0,,,7.377777777777778,3,0,10,1
2020-10-30,วันศุกร์,1,normal,normal,54429.0,691500.0,,345890.0,52130.0,,,0.8,4,0,10,0
2020-10-31,วันเสาร์,0,normal,normal,37464.0,520935.0,,226259.0,33288.0,,,18.48888888888889,5,1,10,1
2020-11-01,วันอาทิตย์,0,normal,normal,30832.0,351964.0,,165950.0,24395.0,,,0.0,6,1,11,0
2020-11-02,วันจันทร์,1,normal,normal,52015.0,638150.0,,322271.0,47888.0,,,0.0,0,0,11,0
2020-11-03,วันอังคาร,1,normal,normal,37464.0,644471.0,,326390.0,48451.0,,,0.0,1,0,11,0
2020-11-04,วันพุธ,1,normal,normal,47871.0,647021.0,,329271.0,48265.0,,,2.4,2,0,11,0
2020-11-05,วันพหัสบดี,1,normal,normal,51334.0,651056.0,,329055.0,48975.0,,,0.0,3,0,11,0
2020-11-06,วันศุกร์,1,normal,normal,56223.0,684436.0,,343219.0,49659.0,,,3.644444444444444,4,0,11,0
2020-11-07,วันเสาร์,0,normal,normal,48789.0,451048.0,,215657.0,32738.0,,,0.7555555555555555,5,1,11,0
2020-11-08,วันอาทิตย์,0,normal,normal,34999.0,359129.0,,177591.0,26175.0,,,0.0222222222222222,6,1,11,0
2020-11-09,วันจันทร์,1,normal,normal,52312.0,626351.0,,314878.0,46533.0,,,0.0,0,0,11,0
2020-11-10,วันอังคาร,1,normal,normal,51957.0,610992.0,,326838.0,47010.0,,,0.0,1,0,11,0
2020-11-11,วันพุธ,1,normal,normal,54057.0,613542.0,,330574.0,47198.0,,,0.0888888888888888,2,0,11,0
2020-11-12,วันพหัสบดี,1,normal,normal,52000.0,626138.0,,324379.0,46570.0,,,0.0666666666666666,3,0,11,0
2020-11-13,วันศุกร์,1,normal,normal,55805.0,699251.0,,340008.0,48786.0,,,0.0,4,0,11,0
2020-11-14,วันเสาร์,0,normal,normal,36766.0,451959.0,,183883.0,29844.0,,,0.0,5,1,11,0
2020-11-15,วันอาทิตย์,0,normal,normal,31628.0,375357.0,,169214.0,24374.0,,,0.0,6,1,11,0
2020-11-16,วันจันทร์,1,normal,normal,52789.0,628653.0,,313252.0,46537.0,,,0.0,0,0,11,0
2020-11-17,วันอังคาร,1,normal,normal,54989.0,656504.0,,335732.0,49274.0,,,0.0,1,0,11,0
2020-11-18,วันพุธ,1,normal,normal,57561.0,695522.0,,342981.0,48492.0,,,0.0,2,0,11,0
2020-11-19,วันพหัสบดี,0,holiday,วันหยุดพิเศษ (ครม.),48587.0,587680.0,,294533.0,38196.0,,,0.0,3,0,11,0
2020-11-20,วันศุกร์,0,holiday,วันหยุดพิเศษ (ครม.),47012.0,580494.0,,288289.0,36962.0,,,0.5555555555555556,4,0,11,0
2020-11-21,วันเสาร์,0,normal,normal,37233.0,423082.0,,214896.0,26662.0,,,18.08888888888889,5,1,11,1
2020-11-22,วันอาทิตย์,0,normal,normal,31498.0,347622.0,,158257.0,22736.0,,,0.288888888888889,6,1,11,0
2020-11-23,วันจันทร์,1,normal,normal,54176.0,625794.0,,311674.0,47011.0,,,7.155555555555556,0,0,11,1
2020-11-24,วันอังคาร,1,normal,normal,55160.0,650112.0,,328219.0,47953.0,,,0.0,1,0,11,0
2020-11-25,วันพุธ,1,normal,normal,54387.0,683693.0,,351821.0,51813.0,,,0.0,2,0,11,0
2020-11-26,วันพหัสบดี,1,normal,normal,55319.0,689836.0,,344018.0,49967.0,,,0.0,3,0,11,0
2020-11-27,วันศุกร์,1,normal,normal,58523.0,730829.0,,358112.0,51731.0,,,0.0,4,0,11,0
2020-11-28,วันเสาร์,0,normal,normal,38768.0,502106.0,,221114.0,32622.0,,,0.0,5,1,11,0
2020-11-29,วันอาทิตย์,0,normal,normal,32848.0,402253.0,,171839.0,23907.0,,,0.0,6,1,11,0
2020-11-30,วันจันทร์,1,normal,normal,55537.0,653341.0,,332208.0,48823.0,,,0.0,0,0,11,0
2020-12-01,วันอังคาร,1,normal,normal,56018.0,671521.0,,346148.0,51135.0,,,0.0,1,0,12,0
2020-12-02,วันพุธ,1,normal,normal,57034.0,685780.0,,356668.0,53670.0,,,0.0,2,0,12,0
2020-12-03,วันพหัสบดี,1,normal,normal,54275.0,678344.0,,349083.0,50959.0,,,0.0,3,0,12,0
2020-12-04,วันศุกร์,1,normal,normal,57601.0,721130.0,,352808.0,52931.0,,,0.0,4,0,12,0
2020-12-05,วันเสาร์,0,holiday,วันพ่อ,33732.0,427282.0,,203969.0,28122.0,,,0.0,5,1,12,0
2020-12-06,วันอาทิตย์,0,normal,normal,29998.0,376698.0,,172760.0,24502.0,,,0.0,6,1,12,0
2020-12-07,วันจันทร์,1,normal,normal,38509.0,464757.0,,217439.0,36334.0,,,0.0,0,0,12,0
2020-12-08,วันอังคาร,1,normal,normal,52503.0,658204.0,,330653.0,49438.0,,,0.0,1,0,12,0
2020-12-09,วันพุธ,1,normal,normal,55667.0,686587.0,,342632.0,51218.0,,,0.0,2,0,12,0
2020-12-10,วันพหัสบดี,0,holiday,วันรัฐธรรมนูญ,34921.0,426626.0,,203091.0,28562.0,,,0.0,3,0,12,0
2020-12-11,วันศุกร์,0,holiday,วันหยุดชดเชย  (ครม.),36774.0,434271.0,,210102.0,28770.0,,,0.0,4,0,12,0
2020-12-12,วันเสาร์,0,normal,normal,34123.0,406062.0,,185338.0,26093.0,,,0.0,5,1,12,0
2020-12-13,วันอาทิตย์,0,normal,normal,31311.0,347768.0,,153499.0,22789.0,,,0.4222222222222223,6,1,12,0
2020-12-14,วันจันทร์,1,normal,normal,53444.0,638238.0,,321403.0,49466.0,,,8.933333333333334,0,0,12,1
2020-12-15,วันอังคาร,1,normal,normal,53503.0,663382.0,,336802.0,50565.0,,,0.0,1,0,12,0
2020-12-16,วันพุธ,1,normal,normal,53080.0,697510.0,,336847.0,49895.0,,,0.8444444444444444,2,0,12,0
2020-12-17,วันพหัสบดี,1,normal,normal,53506.0,724291.0,,338716.0,50514.0,,,0.0,3,0,12,0
2020-12-18,วันศุกร์,1,normal,normal,55845.0,769642.0,,353654.0,51201.0,,,0.0,4,0,12,0
2020-12-19,วันเสาร์,0,normal,normal,38281.0,535091.0,,221360.0,33455.0,,,0.0,5,1,12,0
2020-12-20,วันอาทิตย์,0,normal,normal,31283.0,406783.0,,158344.0,23900.0,,,0.0,6,1,12,0
2020-12-21,วันจันทร์,1,normal,normal,47626.0,622384.0,,285620.0,44204.0,,,0.0,0,0,12,0
2020-12-22,วันอังคาร,1,normal,normal,44909.0,590666.0,,267033.0,40157.0,,,0.0,1,0,12,0
2020-12-23,วันพุธ,1,normal,normal,41805.0,552091.0,,253045.0,35396.0,,,0.0,2,0,12,0
2020-12-24,วันพหัสบดี,2,festival,คริสต์มาสอีฟ,39481.0,505084.0,,236673.0,32522.0,,,0.0,3,0,12,0
2020-12-25,วันศุกร์,2,festival,คริสต์มาส,40232.0,524245.0,,235791.0,31501.0,,,0.0,4,0,12,0
2020-12-26,วันเสาร์,0,normal,normal,23449.0,310028.0,,128055.0,17602.0,,,0.0,5,1,12,0
2020-12-27,วันอาทิตย์,0,normal,normal,19021.0,247624.0,,99708.0,13331.0,,,0.0,6,1,12,0
2020-12-28,วันจันทร์,1,normal,normal,33033.0,433291.0,,201268.0,28694.0,,,0.0222222222222222,0,0,12,0
2020-12-29,วันอังคาร,1,normal,normal,30545.0,408152.0,,189273.0,26891.0,,,0.0,1,0,12,0
2020-12-30,วันพุธ,1,normal,normal,28034.0,376194.0,,169095.0,23967.0,,,0.0,2,0,12,0
2020-12-31,วันพหัสบดี,0,holiday,วันสิ้นปี,17262.0,231790.0,,86163.0,11394.0,,,0.0,3,0,12,0
2021-01-01,วันศุกร์,0,holiday,วันขึ้นปีใหม่,14666.0,181433.0,,82015.0,9381.0,,,0.0,4,0,1,0
2021-01-02,วันเสาร์,0,normal,normal,14774.0,178983.0,,76758.0,10062.0,,,0.0,5,1,1,0
2021-01-03,วันอาทิตย์,0,normal,normal,17287.0,180283.0,,76167.0,10092.0,,,0.0,6,1,1,0
2021-01-04,วันจันทร์,1,normal,normal,30917.0,376301.0,,178984.0,25528.0,,,0.0,0,0,1,0
2021-01-05,วันอังคาร,1,normal,normal,28602.0,360132.0,,168297.0,24345.0,,,0.0,1,0,1,0
2021-01-06,วันพุธ,1,normal,normal,26540.0,352441.0,,164710.0,23849.0,,,0.0,2,0,1,0
2021-01-07,วันพหัสบดี,1,normal,normal,25323.0,343320.0,,160012.0,23603.0,,,0.0444444444444444,3,0,1,0
2021-01-08,วันศุกร์,1,normal,normal,25208.0,343239.0,,162102.0,23783.0,,,0.0,4,0,1,0
2021-01-09,วันเสาร์,2,festival,วันเด็ก,14333.0,210011.0,,92751.0,13266.0,,,0.0,5,1,1,0
2021-01-10,วันอาทิตย์,0,normal,normal,11507.0,167660.0,,71462.0,10377.0,,,0.0,6,1,1,0
2021-01-11,วันจันทร์,1,normal,normal,24132.0,339894.0,,159786.0,23369.0,,,0.0,0,0,1,0
2021-01-12,วันอังคาร,1,normal,normal,23308.0,336605.0,,157802.0,23521.0,,,0.0,1,0,1,0
2021-01-13,วันพุธ,1,normal,normal,23201.0,337141.0,,156224.0,23496.0,,,0.0,2,0,1,0
2021-01-14,วันพหัสบดี,1,normal,normal,23065.0,336677.0,,156955.0,23470.0,,,0.0,3,0,1,0
2021-01-15,วันศุกร์,1,normal,normal,29239.0,354417.0,,164615.0,24540.0,,,0.0,4,0,1,0
2021-01-16,วันเสาร์,0,normal,normal,14584.0,223307.0,,99417.0,14958.0,,,0.0,5,1,1,0
2021-01-17,วันอาทิตย์,0,normal,normal,11699.0,177910.0,,75971.0,11427.0,,,0.0222222222222222,6,1,1,0
2021-01-18,วันจันทร์,1,normal,normal,27670.0,349477.0,,164823.0,24853.0,,,0.0,0,0,1,0
2021-01-19,วันอังคาร,1,normal,normal,23979.0,351153.0,,164221.0,24738.0,,,0.0,1,0,1,0
2021-01-20,วันพุธ,1,normal,normal,24203.0,354852.0,,165604.0,24934.0,,,0.0,2,0,1,0
2021-01-21,วันพหัสบดี,1,normal,normal,24054.0,348257.0,,162328.0,24493.0,,,0.0,3,0,1,0
2021-01-22,วันศุกร์,1,normal,normal,25373.0,365990.0,,169454.0,25363.0,,,0.0,4,0,1,0
2021-01-23,วันเสาร์,0,normal,normal,15007.0,236758.0,,103734.0,15593.0,,,0.0,5,1,1,0
2021-01-24,วันอาทิตย์,0,normal,normal,12024.0,193412.0,,83293.0,11964.0,,,0.0,6,1,1,0
2021-01-25,วันจันทร์,1,normal,normal,25673.0,368351.0,,171664.0,25822.0,,,0.0,0,0,1,0
2021-01-26,วันอังคาร,1,normal,normal,25805.0,364622.0,,168011.0,25463.0,,,0.0,1,0,1,0
2021-01-27,วันพุธ,1,normal,normal,26074.0,371017.0,,176428.0,25852.0,,,0.0,2,0,1,0
2021-01-28,วันพหัสบดี,1,normal,normal,26185.0,365944.0,,173777.0,25941.0,,,0.0,3,0,1,0
2021-01-29,วันศุกร์,1,normal,normal,27994.0,395886.0,,185946.0,27472.0,,,0.0,4,0,1,0
2021-01-30,วันเสาร์,0,normal,normal,18339.0,282077.0,,125324.0,18244.0,,,0.0,5,1,1,0
2021-01-31,วันอาทิตย์,0,normal,normal,15336.0,233900.0,,82015.0,14672.0,,,0.0,6,1,1,0
