วันที่,day_name,day_type,holiday_type,holiday_subject,ยานพาหนะ/ท่า,ปริมาณ
2020-03-14,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,364000.0
2020-03-15,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,120636.0
2020-03-15,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,16141.0
2020-03-15,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,28175.0
2020-03-15,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,277000.0
2020-03-16,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,296128.0
2020-03-16,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,39423.0
2020-03-16,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,51831.0
2020-03-16,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,588000.0
2020-03-17,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,280304.0
2020-03-17,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,37592.0
2020-03-17,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,47839.0
2020-03-17,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,557000.0
2020-03-18,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,261462.0
2020-03-18,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,35225.0
2020-03-18,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,44180.0
2020-03-18,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,510000.0
2020-03-19,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,241479.0
2020-03-19,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,33092.0
2020-03-19,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,41765.0
2020-03-19,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,476000.0
2020-03-20,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,233143.0
2020-03-20,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,32212.0
2020-03-20,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,41006.0
2020-03-20,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,461000.0
2020-03-21,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,99342.0
2020-03-21,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,14364.0
2020-03-21,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,21144.0
2020-03-21,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,221000.0
2020-03-22,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,52123.0
2020-03-22,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,8269.0
2020-03-22,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,14347.0
2020-03-22,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,119000.0
2020-03-23,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,163561.0
2020-03-23,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,23568.0
2020-03-23,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,29655.0
2020-03-23,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,317000.0
2020-03-24,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,140591.0
2020-03-24,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,20781.0
2020-03-24,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,25153.0
2020-03-24,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,272000.0
2020-03-25,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,141478.0
2020-03-25,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,26216.0
2020-03-25,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,23788.0
2020-03-25,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,255000.0
2020-03-26,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,110364.0
2020-03-26,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,15750.0
2020-03-26,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,20113.0
2020-03-26,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,217400.0
2020-03-27,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,105158.0
2020-03-27,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,14843.0
2020-03-27,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,19588.0
2020-03-27,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,210500.0
2020-03-28,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,41266.0
2020-03-28,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,6502.0
2020-03-28,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,9854.0
2020-03-28,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,89600.0
2020-03-29,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,28069.0
2020-03-29,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,4228.0
2020-03-29,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,9436.0
2020-03-29,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,62500.0
2020-03-30,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,99882.0
2020-03-30,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,14182.0
2020-03-30,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,18255.0
2020-03-30,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,202000.0
2020-03-31,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,98342.0
2020-03-31,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,13926.0
2020-03-31,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,17757.0
2020-03-31,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,197000.0
2020-04-01,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,94105.0
2020-04-01,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,13472.0
2020-04-01,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,16626.0
2020-04-01,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,189500.0
2020-04-02,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,87539.0
2020-04-02,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,12780.0
2020-04-02,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,15554.0
2020-04-02,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,175500.0
2020-04-03,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,87026.0
2020-04-03,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,12931.0
2020-04-03,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,15419.0
2020-04-03,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,176500.0
2020-04-04,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,35134.0
2020-04-04,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,6118.0
2020-04-04,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,7393.0
2020-04-04,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,79900.0
2020-04-05,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,24355.0
2020-04-05,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,4137.0
2020-04-05,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,5430.0
2020-04-05,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,57300.0
2020-04-06,วันจันทร์,0,holiday,วันจักรี,รถไฟฟ้าสายสีน้ำเงิน,31235.0
2020-04-06,วันจันทร์,0,holiday,วันจักรี,รถไฟฟ้าสายสีม่วง,5564.0
2020-04-06,วันจันทร์,0,holiday,วันจักรี,รถไฟฟ้า ARL,7344.0
2020-04-06,วันจันทร์,0,holiday,วันจักรี,รถไฟฟ้า BTS,78400.0
2020-04-07,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,89515.0
2020-04-07,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,13179.0
2020-04-07,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,15516.0
2020-04-07,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,178700.0
2020-04-08,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,83999.0
2020-04-08,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,12569.0
2020-04-08,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,14655.0
2020-04-08,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,167100.0
2020-04-09,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,81883.0
2020-04-09,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,12451.0
2020-04-09,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,14160.0
2020-04-09,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,164600.0
2020-04-10,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,83856.0
2020-04-10,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,12790.0
2020-04-10,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,14169.0
2020-04-10,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,167500.0
2020-04-11,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,34851.0
2020-04-11,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,6080.0
2020-04-11,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,6920.0
2020-04-11,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,76800.0
2020-04-12,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,23966.0
2020-04-12,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,4263.0
2020-04-12,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,5182.0
2020-04-12,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,56100.0
2020-04-13,วันจันทร์,0,holiday,สงกรานต์,รถไฟฟ้าสายสีน้ำเงิน,80730.0
2020-04-13,วันจันทร์,0,holiday,สงกรานต์,รถไฟฟ้าสายสีม่วง,12207.0
2020-04-13,วันจันทร์,0,holiday,สงกรานต์,รถไฟฟ้า ARL,14065.0
2020-04-13,วันจันทร์,0,holiday,สงกรานต์,รถไฟฟ้า BTS,160300.0
2020-04-14,วันอังคาร,0,holiday,สงกรานต์,รถไฟฟ้าสายสีน้ำเงิน,78226.0
2020-04-14,วันอังคาร,0,holiday,สงกรานต์,รถไฟฟ้าสายสีม่วง,12035.0
2020-04-14,วันอังคาร,0,holiday,สงกรานต์,รถไฟฟ้า ARL,13463.0
2020-04-14,วันอังคาร,0,holiday,สงกรานต์,รถไฟฟ้า BTS,157300.0
2020-04-15,วันพุธ,0,holiday,สงกรานต์,รถไฟฟ้าสายสีน้ำเงิน,81895.0
2020-04-15,วันพุธ,0,holiday,สงกรานต์,รถไฟฟ้าสายสีม่วง,12317.0
2020-04-15,วันพุธ,0,holiday,สงกรานต์,รถไฟฟ้า ARL,14010.0
2020-04-15,วันพุธ,0,holiday,สงกรานต์,รถไฟฟ้า BTS,160800.0
2020-04-16,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,81586.0
2020-04-16,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,12674.0
2020-04-16,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,13748.0
2020-04-16,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,164500.0
2020-04-17,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,83687.0
2020-04-17,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,13121.0
2020-04-17,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,14452.0
2020-04-17,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,168200.0
2020-04-18,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,36456.0
